7.80864552863,5.29274406642,4.58075402449,5.19698626998,4.16655976653,5.7203029526,5.68525996682,5.6976796011,4.66323651715,5.36107257107,5.50835354557,4.96670504119,4.98325883856,5.94550810002,5.16281499478,5.8259131337,5.45643561962,5.47451146872,5.7394155665,5.9790152103
5.29274406642,7.29188409522,5.00358679449,5.2515019794,5.10136219966,5.85695362181,6.38248473694,5.37155462081,4.66506316994,5.04696208935,4.78977359349,5.01385114945,4.8505789252,6.02081493736,5.58726999355,6.04002055437,5.20227138302,5.10199556867,6.05379325707,5.53218103685
4.58075402449,5.00358679449,7.17691089991,5.45350861285,4.8818318555,4.90659573857,6.15867962426,4.67858526563,4.78546323975,4.99921964535,4.90651064282,5.40243521095,5.27899164085,6.26438652368,5.53481608089,5.08225714034,5.60614269032,4.56340240757,6.0410210913,5.91964797468
5.19698626998,5.2515019794,5.45350861285,6.81281073016,4.33219672028,5.53565915577,6.12206157501,5.44821790156,4.91291664306,5.51283176769,5.08983803533,5.09476151774,5.1451102731,5.59041934197,5.4172100194,5.56422226122,5.38624288226,5.34769271551,6.04432802895,5.79390573712
4.16655976653,5.10136219966,4.8818318555,4.33219672028,5.57582364098,4.55735124262,4.98391490818,4.48161402593,3.77975030959,4.1111227238,3.80672725314,4.29621620758,4.25637571403,4.88212314847,5.09493361576,4.93355848788,4.44615208043,4.37911395193,5.25935545072,4.83934088521
5.7203029526,5.85695362181,4.90659573857,5.53565915577,4.55735124262,7.86578408203,6.48260148151,5.2087554738,5.66102965032,5.61651870547,4.7711140818,4.95057587342,5.36574760181,6.25593373563,5.53937590159,6.03700841639,5.50444238655,5.49164187524,6.46552180672,6.04991727129
5.68525996682,6.38248473694,6.15867962426,6.12206157501,4.98391490818,6.48260148151,8.14540647564,5.86160465479,5.79106446834,5.96754477916,5.78954224021,5.87324622576,5.51001052621,6.89754394736,5.83291334723,6.27553773276,5.79470597752,5.62621343741,7.051696539,6.22228753211
5.6976796011,5.37155462081,4.67858526563,5.44821790156,4.48161402593,5.2087554738,5.86160465479,6.48983589288,4.69072697704,5.06024683864,4.68404120503,4.78786686197,4.32859564677,5.40900662222,5.14896041969,5.46303231441,4.90358864608,5.64447932407,5.5947642173,5.39932946597
4.66323651715,4.66506316994,4.78546323975,4.91291664306,3.77975030959,5.66102965032,5.79106446834,4.69072697704,6.05361488156,4.67628236794,4.35454012878,4.36833063367,4.46053159585,5.17676701433,4.64424413785,4.68763745877,4.77808408707,4.65078176321,5.13590641501,4.96948772303
5.36107257107,5.04696208935,4.99921964535,5.51283176769,4.1111227238,5.61651870547,5.96754477916,5.06024683864,4.67628236794,6.79172345516,4.67654881997,4.68410833772,5.05065907191,5.77138518056,5.17303808804,5.36065411964,5.15474578434,4.644988803,6.2839160137,5.45657320946
5.50835354557,4.78977359349,4.90651064282,5.08983803533,3.80672725314,4.7711140818,5.78954224021,4.68404120503,4.35454012878,4.67654881997,6.06502879042,5.09561815666,4.65083542487,5.16286847235,4.97028725379,4.8122111435,4.95656959753,4.61544417925,5.64905224015,5.36637868461
4.96670504119,5.01385114945,5.40243521095,5.09476151774,4.29621620758,4.95057587342,5.87324622576,4.78786686197,4.36833063367,4.68410833772,5.09561815666,6.55295670531,4.7252961187,5.56414372925,5.41400681482,5.29929266423,5.45317795363,4.97681796102,5.8634940962,5.33228022689
4.98325883856,4.8505789252,5.27899164085,5.1451102731,4.25637571403,5.36574760181,5.51001052621,4.32859564677,4.46053159585,5.05065907191,4.65083542487,4.7252961187,6.2755014504,5.45270995152,5.46579724143,5.42862444987,5.37917734285,4.67957816034,5.88348643988,5.43959561002
5.94550810002,6.02081493736,6.26438652368,5.59041934197,4.88212314847,6.25593373563,6.89754394736,5.40900662222,5.17676701433,5.77138518056,5.16286847235,5.56414372925,5.45270995152,7.98293252087,5.86715159677,5.87962730703,6.16963514329,4.68378764029,6.39392782775,6.30958244535
5.16281499478,5.58726999355,5.53481608089,5.4172100194,5.09493361576,5.53937590159,5.83291334723,5.14896041969,4.64424413785,5.17303808804,4.97028725379,5.41400681482,5.46579724143,5.86715159677,7.11382618767,5.39627597883,5.50342791356,5.17073608794,5.90325303465,6.09699914376
5.8259131337,6.04002055437,5.08225714034,5.56422226122,4.93355848788,6.03700841639,6.27553773276,5.46303231441,4.68763745877,5.36065411964,4.8122111435,5.29929266423,5.42862444987,5.87962730703,5.39627597883,7.04418760371,5.48659025574,5.78887184381,6.40067945427,5.81447505838
5.45643561962,5.20227138302,5.60614269032,5.38624288226,4.44615208043,5.50444238655,5.79470597752,4.90358864608,4.77808408707,5.15474578434,4.95656959753,5.45317795363,5.37917734285,6.16963514329,5.50342791356,5.48659025574,6.898937118,4.69772570224,5.79352296353,6.2082681937
5.47451146872,5.10199556867,4.56340240757,5.34769271551,4.37911395193,5.49164187524,5.62621343741,5.64447932407,4.65078176321,4.644988803,4.61544417925,4.97681796102,4.67957816034,4.68378764029,5.17073608794,5.78887184381,4.69772570224,6.80646321566,5.65506603247,5.40790126389
5.7394155665,6.05379325707,6.0410210913,6.04432802895,5.25935545072,6.46552180672,7.051696539,5.5947642173,5.13590641501,6.2839160137,5.64905224015,5.8634940962,5.88348643988,6.39392782775,5.90325303465,6.40067945427,5.79352296353,5.65506603247,8.28309809661,6.34017429538
5.9790152103,5.53218103685,5.91964797468,5.79390573712,4.83934088521,6.04991727129,6.22228753211,5.39932946597,4.96948772303,5.45657320946,5.36637868461,5.33228022689,5.43959561002,6.30958244535,6.09699914376,5.81447505838,6.2082681937,5.40790126389,6.34017429538,7.87437474376
